datetime,lat,lon,elev,wtr,cond,ph,orp,turbidity,chla,phyco,doobs,dosat
2011-07-13 10:05:05,43.08006667,-89.39697, 255.1, 23,  0.006,    8.6,  146.8,    1.4,    6.2,    0.2,   8.18,   95.4
2011-07-13 10:05:06,43.08007167,-89.39694, 255.2, 23,  0.006,    8.6,  146.8,    1.4,    5.8,    0.1,   8.18,   95.4
2011-07-13 10:05:07,43.08007667,-89.39691, 255.2, 23,  0.006,   8.61,  146.8,    1.4,    5.8,    0.1,   8.18,   95.4
2011-07-13 10:05:07,43.08008333,-89.39688, 255.3, 23,  0.006,   8.61,  146.7,    1.4,    5.7,    0.3,   8.18,   95.4
2011-07-13 10:05:09,43.08009,-89.39684833, 255.3, 23,  0.006,   8.61,  146.7,    1.4,    5.8,    0.2,   8.18,   95.4
2011-07-13 10:05:10,43.08009667,-89.39681833, 255.4, 23,  0.006,   8.61,  146.7,    1.4,    5.8,    0.2,   8.18,   95.4
2011-07-13 10:05:11,43.08010167,-89.39678667, 255.4, 23,  0.006,   8.62,  146.7,    1.4,    5.8,    0.2,   8.18,   95.3
2011-07-13 10:05:12,43.08011,-89.396755, 255.4, 23,  0.006,   8.62,  146.7,   -0.6,    5.7,    0.2,   8.18,   95.4
2011-07-13 10:05:12,43.08012,-89.39671833, 255.4, 23,  0.006,   8.63,  146.6,   -0.4,    5.6,    0.2,   8.19,   95.4
2011-07-13 10:05:14,43.08013167,-89.39667667, 255.5, 23,  0.006,   8.63,  146.6,   -0.3,    5.6,    0.2,   8.19,   95.5
2011-07-13 10:05:15,43.08014667,-89.39663, 255.5, 23,  0.006,   8.64,  146.6,      0,    5.6,    0.2,   8.19,   95.5
2011-07-13 10:05:16,43.08016333,-89.39657833, 255.6, 23,  0.006,   8.64,  146.6,      0,    5.6,    0.6,   8.19,   95.5
2011-07-13 10:05:17,43.08018333,-89.39652167, 255.6, 23,  0.006,   8.66,  146.5,    0.1,    5.3,    1.9,   8.22,   95.8
2011-07-13 10:05:17,43.08020333,-89.39645667, 255.7,22.99,  0.006,   8.67,  146.4,  294.6,    7.1,      2,   8.35,   97.3
2011-07-13 10:05:19,43.08022333,-89.39638667, 255.7,23.01,  0.141,   9.27,  145.2,    1.4,    6.6,    2.3,   8.47,   98.8
2011-07-13 10:05:20,43.08024333,-89.39631, 255.8,24.07,  0.469,   9.24,  144.7,   55.5,    6.2,    2.5,   8.32,   99.1
2011-07-13 10:05:21,43.08026,-89.39623, 255.8,24.8,  0.464,   9.22,  144.4,      2,    5.8,    2.6,   8.27,   99.8
2011-07-13 10:05:22,43.08027833,-89.39614333, 255.8,25.25,   0.46,   9.22,    144,    2.2,    5.4,    2.6,   8.28,  100.8
2011-07-13 10:05:22,43.08029833,-89.39605333, 255.7,25.53,  0.458,   9.21,  143.9,    1.7,      5,    2.7,   8.33,  101.9
2011-07-13 10:05:24,43.08031833,-89.39596, 255.6,25.65,  0.458,   9.21,  143.7,    1.6,    4.6,    2.9,   8.41,  103.1
2011-07-13 10:05:25,43.08033833,-89.39586167, 255.7,25.7,  0.457,    9.2,  143.7,      2,    4.3,      3,    8.5,  104.3
2011-07-13 10:05:26,43.080355,-89.39576, 255.6,25.74,  0.457,    9.2,  143.5,      2,    4.1,    3.1,   8.59,  105.5
2011-07-13 10:05:27,43.08036833,-89.39566, 255.5,25.77,  0.457,    9.2,  143.4,    4.1,    3.8,    3.7,   8.67,  106.6
2011-07-13 10:05:27,43.08038167,-89.39556, 255.6,25.8,  0.457,   9.19,  143.5,    3.7,    3.6,    3.7,   8.75,  107.6
2011-07-13 10:05:29,43.08039167,-89.39546167, 255.6,25.83,  0.457,   9.19,  143.4,    3.4,    3.4,    3.8,   8.82,  108.5
2011-07-13 10:05:30,43.08040333,-89.395365, 255.6,25.86,  0.457,   9.19,  143.3,    3.7,    3.2,    3.9,   8.88,  109.3
2011-07-13 10:05:31,43.08041667,-89.39527, 255.5,25.88,  0.457,   9.18,  143.2,    3.6,      3,    3.9,   8.94,    110
2011-07-13 10:05:32,43.08043,-89.395175, 255.6,25.9,  0.457,   9.18,  143.1,    3.5,    2.8,    3.9,   8.99,  110.7
2011-07-13 10:05:32,43.080445,-89.39508333, 255.6,25.92,  0.457,   9.18,  143.1,    3.4,    2.7,      4,   9.03,  111.3
2011-07-13 10:05:34,43.08046,-89.39499167, 255.5,25.93,  0.457,   9.18,    143,    3.5,    2.5,      4,   9.07,  111.7
2011-07-13 10:05:35,43.080475,-89.39490167, 255.5,25.94,  0.457,   9.18,  143.1,    3.4,    2.4,      4,    9.1,  112.2
2011-07-13 10:05:36,43.08049167,-89.39481333, 255.5,25.95,  0.457,   9.17,  143.1,    4.3,    2.3,    4.1,   9.13,  112.5
2011-07-13 10:05:37,43.08050833,-89.39472333, 255.5,25.96,  0.457,   9.17,    143,    4.2,    2.4,      4,   9.15,  112.8
2011-07-13 10:05:37,43.08052667,-89.394635, 255.4,25.97,  0.457,   9.17,    143,    4.2,    3.9,      4,   9.17,    113
2011-07-13 10:05:39,43.08054667,-89.394545, 255.3,25.97,  0.457,   9.17,  142.9,      4,    5.4,      4,   9.18,  113.2
2011-07-13 10:05:40,43.08056667,-89.39445333, 255.3,25.98,  0.457,   9.17,  142.8,    3.9,    7.2,      4,   9.19,  113.3
2011-07-13 10:05:41,43.08058667,-89.39436, 255.4,25.98,  0.457,   9.17,  142.8,    3.8,    6.7,    4.1,   9.19,  113.4
2011-07-13 10:05:42,43.08060833,-89.39426667, 255.4,25.99,  0.457,   9.17,  142.7,    3.7,    6.8,    4.2,    9.2,  113.5
2011-07-13 10:05:42,43.08063167,-89.39417333, 255.5,25.99,  0.457,   9.17,  142.7,    3.7,   10.2,    4.1,    9.2,  113.5
2011-07-13 10:05:44,43.080655,-89.39408167, 255.5,25.99,  0.457,   9.16,  142.6,    3.6,   11.3,    4.1,    9.2,  113.5
2011-07-13 10:05:45,43.08068,-89.39398833, 255.5,25.99,  0.457,   9.16,  142.5,    3.5,   10.8,    4.1,   9.19,  113.4
2011-07-13 10:05:46,43.080705,-89.39389333, 255.4,25.99,  0.457,   9.16,  142.4,    3.5,   11.1,    4.2,   9.19,  113.4
2011-07-13 10:05:47,43.08073,-89.39380167, 255.2,25.98,  0.457,   9.16,  142.2,    3.5,   15.8,    4.2,   9.19,  113.4
2011-07-13 10:05:47,43.08075833,-89.39370833, 255.3,25.98,  0.457,   9.17,  142.1,    3.7,     19,    4.2,   9.18,  113.3
2011-07-13 10:05:49,43.08078667,-89.39361667, 255.3,25.98,  0.457,   9.17,    142,    3.5,     18,    4.3,   9.18,  113.2
2011-07-13 10:05:50,43.08081333,-89.39352333, 255.3,25.97,  0.457,   9.17,  141.9,    3.4,   16.8,    4.3,   9.17,  113.1
2011-07-13 10:05:51,43.08084333,-89.39343, 255.4,25.97,  0.457,   9.17,  141.8,    3.3,   16.1,    4.4,   9.17,  113.1
2011-07-13 10:05:52,43.08087333,-89.39333667, 255.4,25.96,  0.457,   9.17,  141.7,    3.2,   17.1,    4.4,   9.18,  113.1
2011-07-13 10:05:52,43.08090167,-89.39324333, 255.4,25.96,  0.457,   9.17,  141.6,    3.2,   15.8,    4.4,   9.18,  113.1
2011-07-13 10:05:54,43.08093,-89.39315, 255.4,25.96,  0.457,   9.17,  141.5,    3.1,   14.7,    4.4,   9.19,  113.3
2011-07-13 10:05:55,43.08096,-89.393055, 255.3,25.96,  0.457,   9.17,  141.5,    3.1,   13.6,    4.5,    9.2,  113.4
2011-07-13 10:05:56,43.08098833,-89.39296167, 255.3,25.95,  0.457,   9.18,  141.4,    3.2,   12.5,    4.6,   9.21,  113.6
2011-07-13 10:05:57,43.08101833,-89.39286833,   255,25.95,  0.456,   9.18,  141.3,    3.3,   11.6,    4.5,   9.23,  113.8
2011-07-13 10:05:57,43.08105,-89.39277667,   255,25.95,  0.456,   9.18,  141.3,    3.2,   10.7,    4.5,   9.25,    114
2011-07-13 10:05:59,43.08108,-89.392685,   255,25.94,  0.456,   9.18,  141.2,    3.1,    9.9,    4.6,   9.26,  114.2
2011-07-13 10:06:00,43.08111167,-89.39259167,   255,25.94,  0.456,   9.18,    141,    3.4,    9.2,    4.6,   9.28,  114.4
2011-07-13 10:06:01,43.08114333,-89.39249833,   255,25.94,  0.456,   9.18,  140.9,    3.4,    8.5,    4.7,    9.3,  114.6
2011-07-13 10:06:02,43.081175,-89.39240667, 255.1,25.94,  0.456,   9.18,  140.8,    3.3,    7.9,    4.7,   9.31,  114.8
2011-07-13 10:06:02,43.08120833,-89.392315, 255.1,25.94,  0.456,   9.18,  140.8,    3.5,    7.3,    4.8,   9.32,  114.9
2011-07-13 10:06:04,43.08124333,-89.392225, 255.1,25.94,  0.456,   9.19,  140.7,    3.5,    6.8,    4.9,   9.33,    115
2011-07-13 10:06:05,43.08128,-89.392135, 255.2,25.93,  0.456,   9.19,  140.6,    3.4,    6.3,    5.1,   9.34,  115.1
2011-07-13 10:06:06,43.081315,-89.39204333, 255.3,25.93,  0.456,   9.19,  140.6,    3.4,    5.9,    5.2,   9.35,  115.2
2011-07-13 10:06:07,43.08134833,-89.39195, 255.4,25.93,  0.456,   9.19,  140.5,    3.3,    5.5,    5.2,   9.36,  115.3
2011-07-13 10:06:07,43.08138,-89.39185667, 255.5,25.93,  0.456,   9.19,  140.4,    3.3,    5.2,    5.2,   9.36,  115.4
2011-07-13 10:06:09,43.08141,-89.39176333, 255.6,25.93,  0.456,   9.19,  140.3,    3.3,    4.9,    5.2,   9.38,  115.6
2011-07-13 10:06:10,43.08144,-89.39167, 255.6,25.93,  0.456,   9.19,  140.3,    3.4,    4.6,    5.2,   9.39,  115.7
2011-07-13 10:06:11,43.08147,-89.391575, 255.5,25.93,  0.456,   9.19,  140.2,    3.3,    4.2,    5.4,    9.4,  115.8
2011-07-13 10:06:12,43.08149833,-89.39148167, 255.5,25.92,  0.456,   9.19,  140.1,    3.4,      4,    5.4,    9.4,  115.9
2011-07-13 10:06:12,43.08152833,-89.39138833, 255.5,25.92,  0.456,    9.2,    140,    3.5,    3.8,    5.5,   9.41,    116
2011-07-13 10:06:14,43.08156,-89.391295, 255.5,25.92,  0.456,    9.2,  139.9,    3.4,    3.6,    5.5,   9.42,  116.1
2011-07-13 10:06:15,43.08159,-89.39120167, 255.5,25.92,  0.456,    9.2,  139.8,    3.4,    3.4,    5.4,   9.43,  116.2
2011-07-13 10:06:16,43.08162167,-89.39110833, 255.5,25.91,  0.456,    9.2,  139.8,    3.5,    3.2,    5.5,   9.44,  116.3
2011-07-13 10:06:17,43.08165167,-89.391015, 255.6,25.91,  0.456,    9.2,  139.7,    3.4,    3.1,    5.5,   9.45,  116.4
2011-07-13 10:06:17,43.08168,-89.39092, 255.8,25.91,  0.456,    9.2,  139.6,    3.4,    2.9,    5.5,   9.45,  116.5
2011-07-13 10:06:19,43.08170667,-89.390825, 255.8,25.91,  0.456,    9.2,  139.6,    3.4,    2.7,    5.7,   9.46,  116.6
2011-07-13 10:06:20,43.08173333,-89.39073, 255.9,25.91,  0.456,    9.2,  139.5,    3.4,    2.6,      6,   9.47,  116.7
2011-07-13 10:06:21,43.08176,-89.39063333, 255.9,25.91,  0.456,    9.2,  139.5,    3.3,    2.5,      6,   9.48,  116.8
2011-07-13 10:06:22,43.08178667,-89.39053833,   256,25.9,  0.456,    9.2,  139.4,    3.4,    2.4,      6,   9.49,    117
2011-07-13 10:06:22,43.081815,-89.39044333, 255.9,25.9,  0.456,   9.21,  139.4,    3.3,    2.3,    5.9,   9.51,  117.1
2011-07-13 10:06:24,43.081845,-89.39034833, 255.9,25.9,  0.456,   9.21,  139.3,    3.2,    2.2,    5.9,   9.52,  117.2
2011-07-13 10:06:25,43.081875,-89.39025667, 255.9,25.9,  0.456,   9.21,  139.2,    3.2,    2.1,    5.9,   9.52,  117.3
2011-07-13 10:06:26,43.081905,-89.390165, 255.9,25.9,  0.456,   9.21,  139.2,    3.2,      2,    5.9,   9.54,  117.4
2011-07-13 10:06:27,43.081935,-89.39007167, 255.8,25.9,  0.456,   9.21,  139.1,    3.3,    1.9,    5.9,   9.54,  117.5
2011-07-13 10:06:27,43.08196833,-89.38998167, 255.8,25.9,  0.456,   9.21,    139,    3.2,    1.8,    5.9,   9.56,  117.7
2011-07-13 10:06:29,43.082,-89.38989, 255.8,25.9,  0.456,   9.21,    139,    3.2,    1.7,      6,   9.57,  117.9
2011-07-13 10:06:30,43.08203167,-89.3898, 255.8,25.9,  0.456,   9.21,  138.9,    3.2,    1.6,      6,   9.58,    118
2011-07-13 10:06:31,43.08206167,-89.38971, 255.8,25.9,  0.456,   9.21,  138.8,    3.3,    1.6,      6,   9.58,    118
2011-07-13 10:06:32,43.082095,-89.38962167, 255.8,25.9,  0.456,   9.21,  138.8,    3.4,    1.6,      6,   9.57,  117.9
2011-07-13 10:06:32,43.08212833,-89.38953167, 255.8,25.9,  0.456,   9.21,  138.7,    3.5,    1.5,      6,   9.56,  117.8
2011-07-13 10:06:34,43.08215833,-89.38944167, 255.6,25.9,  0.456,   9.21,  138.6,    3.4,    1.5,      6,   9.56,  117.7
2011-07-13 10:06:35,43.08219167,-89.38935167, 255.6,25.89,  0.456,   9.21,  138.6,    3.5,    1.5,    6.1,   9.53,  117.4
2011-07-13 10:06:36,43.08222333,-89.38926167, 255.6,25.89,  0.456,   9.21,  138.6,    3.6,    1.5,    6.1,   9.52,  117.2
2011-07-13 10:06:37,43.08225833,-89.38917333, 255.6,25.88,  0.456,   9.21,  138.5,    3.8,    1.5,    6.1,    9.5,    117
2011-07-13 10:06:37,43.08229167,-89.38908667, 255.5,25.88,  0.455,   9.21,  138.5,      4,    1.5,    6.3,   9.48,  116.7
2011-07-13 10:06:39,43.08232667,-89.38899833, 255.5,25.87,  0.455,    9.2,  138.5,    4.2,    1.5,    6.7,   9.46,  116.4
2011-07-13 10:06:40,43.08236167,-89.38891167, 255.5,25.87,  0.455,    9.2,  138.5,    4.3,    1.5,    6.7,   9.44,  116.2
2011-07-13 10:06:41,43.08239667,-89.38882333, 255.5,25.86,  0.455,    9.2,  138.5,    4.3,    1.6,    6.8,   9.42,    116
2011-07-13 10:06:42,43.08243167,-89.38873667, 255.5,25.85,  0.455,    9.2,  138.4,    4.4,    1.5,    6.9,    9.4,  115.7
2011-07-13 10:06:42,43.08246667,-89.38865167, 255.5,25.85,  0.455,    9.2,  138.4,    4.5,    1.5,    6.8,   9.38,  115.4
2011-07-13 10:06:44,43.08250167,-89.388565, 255.5,25.84,  0.456,    9.2,  138.4,    4.6,    1.5,    6.9,   9.36,  115.1
2011-07-13 10:06:45,43.08253667,-89.38847833, 255.5,25.84,  0.456,    9.2,  138.3,    4.7,    1.5,    6.9,   9.34,  114.9
2011-07-13 10:06:46,43.08257167,-89.38839167, 255.5,25.83,  0.456,    9.2,  138.3,    4.6,    1.5,    6.9,   9.32,  114.7
2011-07-13 10:06:47,43.08260667,-89.38830333, 255.6,25.83,  0.456,    9.2,  138.2,    4.6,    1.5,    6.9,   9.31,  114.5
2011-07-13 10:06:47,43.08264167,-89.38821667, 255.6,25.82,  0.455,    9.2,  138.2,    4.7,    1.5,    6.9,   9.29,  114.3
2011-07-13 10:06:49,43.082675,-89.38812833, 255.6,25.82,  0.455,    9.2,  138.2,    4.7,    1.4,    6.9,   9.29,  114.2
2011-07-13 10:06:50,43.08270833,-89.38804167, 255.6,25.81,  0.455,    9.2,  138.2,    4.5,    1.4,      7,   9.27,    114
2011-07-13 10:06:51,43.08274167,-89.38795167, 255.6,25.81,  0.456,    9.2,  138.1,    4.4,    1.4,    7.1,   9.26,  113.9
2011-07-13 10:06:52,43.08277333,-89.38786333, 255.7,25.8,  0.456,    9.2,    138,    4.4,    1.4,    7.1,   9.26,  113.8
2011-07-13 10:06:52,43.08280333,-89.387775, 255.7,25.8,  0.456,    9.2,    138,    4.5,    1.4,    7.2,   9.26,  113.8
2011-07-13 10:06:54,43.082835,-89.387685, 255.8,25.8,  0.456,    9.2,  137.9,    4.5,    1.3,    7.2,   9.25,  113.8
2011-07-13 10:06:55,43.082865,-89.38759667, 255.9,25.79,  0.456,    9.2,    138,    4.3,    1.3,    7.2,   9.25,  113.7
2011-07-13 10:06:56,43.082895,-89.38750833, 255.9,25.79,  0.456,    9.2,  137.9,    4.2,    1.3,    7.2,   9.25,  113.7
2011-07-13 10:06:57,43.082925,-89.38742, 255.9,25.79,  0.456,   9.21,  137.9,    4.1,    1.3,    7.2,   9.26,  113.8
2011-07-13 10:06:57,43.08295833,-89.38733333, 256.1,25.79,  0.456,   9.21,  137.8,    4.4,    1.3,    7.1,   9.26,  113.8
2011-07-13 10:06:59,43.08299167,-89.38724667,   256,25.79,  0.456,   9.21,  137.8,    4.3,    1.3,    7.1,   9.27,  113.9
2011-07-13 10:07:00,43.083025,-89.38716167, 255.9,25.79,  0.456,   9.21,  137.7,    5.1,    1.2,      7,   9.28,    114
2011-07-13 10:07:01,43.08305667,-89.387075, 255.9,25.79,  0.456,   9.21,  137.7,      5,    1.3,    6.9,   9.28,    114
2011-07-13 10:07:02,43.08308833,-89.38699, 255.9,25.79,  0.456,   9.21,  137.7,    4.7,    1.3,    6.9,   9.28,  114.1
2011-07-13 10:07:02,43.08312,-89.38690333, 255.8,25.79,  0.456,   9.21,  137.6,    4.6,    1.3,    6.9,   9.29,  114.2
2011-07-13 10:07:04,43.08315167,-89.38681667, 255.8,25.79,  0.456,   9.21,  137.6,    4.4,    1.3,    6.9,    9.3,  114.3
2011-07-13 10:07:05,43.083185,-89.38673167, 255.7,25.79,  0.456,   9.22,  137.5,    4.4,    1.2,    6.9,    9.3,  114.3
2011-07-13 10:07:06,43.08322,-89.38664667, 255.8,25.79,  0.456,   9.22,  137.5,    4.3,    1.3,    6.9,    9.3,  114.4
2011-07-13 10:07:07,43.083255,-89.38656167, 255.8,25.79,  0.455,   9.22,  137.5,    4.3,    1.3,    6.8,    9.3,  114.4
2011-07-13 10:07:07,43.08329,-89.38647833, 255.8,25.8,  0.456,   9.22,  137.4,    4.3,    1.3,    6.8,   9.31,  114.4
2011-07-13 10:07:09,43.08332833,-89.386395, 255.8,25.8,  0.456,   9.22,  137.4,    4.1,    1.3,    6.7,   9.31,  114.5
2011-07-13 10:07:10,43.083365,-89.38631167, 255.8,25.8,  0.456,   9.22,  137.4,      4,    1.3,    6.7,   9.32,  114.5
2011-07-13 10:07:11,43.08340667,-89.38623, 255.7,25.8,  0.456,   9.22,  137.4,    3.9,    1.3,    6.7,   9.32,  114.6
2011-07-13 10:07:12,43.08344833,-89.38615, 255.6,25.8,  0.456,   9.22,  137.4,      4,    1.3,    6.6,   9.33,  114.7
2011-07-13 10:07:12,43.08349,-89.38607167, 255.5,25.81,  0.456,   9.22,  137.4,    3.9,    1.2,    6.6,   9.34,  114.8
2011-07-13 10:07:14,43.08353333,-89.38599333, 255.5,25.81,  0.456,   9.22,  137.4,    3.8,    1.2,    6.6,   9.34,  114.8
2011-07-13 10:07:15,43.08358,-89.38591667, 255.4,25.81,  0.456,   9.22,  137.4,    3.7,    1.2,    6.5,   9.34,  114.9
2011-07-13 10:07:16,43.083625,-89.38584, 255.4,25.81,  0.456,   9.22,  137.3,    3.8,    1.2,    6.5,   9.35,    115
2011-07-13 10:07:17,43.08367,-89.38576167, 255.4,25.81,  0.456,   9.22,  137.3,    3.8,    1.2,    6.5,   9.36,    115
2011-07-13 10:07:17,43.083715,-89.385685, 255.4,25.81,  0.456,   9.22,  137.3,    3.7,    1.2,    6.5,   9.36,  115.1
2011-07-13 10:07:19,43.08375833,-89.38560667, 255.3,25.81,  0.456,   9.22,  137.3,    3.6,    1.1,    6.4,   9.37,  115.2
2011-07-13 10:07:20,43.08380333,-89.38553, 255.3,25.81,  0.456,   9.22,  137.2,    3.5,    1.1,    6.5,   9.37,  115.2
2011-07-13 10:07:21,43.08384667,-89.38545333, 255.3,25.81,  0.456,   9.22,  137.2,    3.7,    1.1,    6.4,   9.37,  115.3
2011-07-13 10:07:22,43.08389,-89.38537667, 255.2,25.81,  0.456,   9.22,  137.2,    3.6,    1.2,    6.5,   9.38,  115.3
2011-07-13 10:07:22,43.08393333,-89.38530167, 255.2,25.81,  0.456,   9.22,  137.1,    3.7,    1.2,    6.5,   9.39,  115.4
2011-07-13 10:07:24,43.08397833,-89.385225, 255.1,25.81,  0.456,   9.22,  137.1,    3.7,    1.2,    6.4,   9.39,  115.5
2011-07-13 10:07:25,43.08402167,-89.38515, 255.1,25.81,  0.456,   9.22,  137.1,    3.7,    1.1,    6.5,   9.39,  115.5
2011-07-13 10:07:26,43.08406667,-89.38507333, 255.1,25.8,  0.456,   9.22,    137,    3.5,    1.1,    6.5,    9.4,  115.5
2011-07-13 10:07:27,43.08411167,-89.38499833,   255,25.8,  0.456,   9.22,    137,    3.8,    1.1,    6.4,    9.4,  115.6
2011-07-13 10:07:27,43.08415667,-89.38492333,   255,25.8,  0.456,   9.22,  136.9,    3.7,    1.1,    6.5,   9.41,  115.6
2011-07-13 10:07:29,43.08420167,-89.38485,   255,25.79,  0.456,   9.22,  136.8,    3.6,    1.1,    6.5,   9.41,  115.7
2011-07-13 10:07:30,43.08425,-89.38477667, 254.9,25.79,  0.455,   9.22,  136.8,    3.6,    1.1,    6.5,   9.42,  115.8
2011-07-13 10:07:31,43.08429667,-89.384705,   255,25.79,  0.456,   9.22,  136.8,    3.4,    1.1,    6.7,   9.42,  115.7
2011-07-13 10:07:32,43.08434333,-89.38463333, 254.9,25.78,  0.455,   9.22,  136.8,    3.4,    1.1,    6.7,   9.41,  115.7
2011-07-13 10:07:32,43.08439167,-89.38456, 254.8,25.78,  0.455,   9.22,  136.8,    3.6,    1.1,    6.7,   9.41,  115.7
2011-07-13 10:07:34,43.08444,-89.38448667, 254.8,25.78,  0.456,   9.22,  136.8,    3.4,    1.1,    6.7,   9.41,  115.6
2011-07-13 10:07:35,43.08448833,-89.384415, 254.9,25.77,  0.455,   9.22,  136.8,    3.3,    1.1,    6.6,   9.41,  115.6
2011-07-13 10:07:36,43.08453667,-89.38434333, 254.9,25.77,  0.456,   9.21,  136.9,    3.3,      1,    6.6,    9.4,  115.5
2011-07-13 10:07:37,43.084585,-89.38427167, 254.8,25.76,  0.456,   9.21,  136.8,    3.1,      1,    6.7,   9.39,  115.4
2011-07-13 10:07:37,43.08463333,-89.38419833, 254.7,25.76,  0.456,   9.21,  136.8,    3.3,    1.1,    6.6,   9.38,  115.2
2011-07-13 10:07:39,43.08468167,-89.384125, 254.9,25.76,  0.456,   9.21,  136.8,    3.4,    1.1,    6.7,   9.37,  115.1
2011-07-13 10:07:40,43.08472833,-89.38405167, 254.9,25.75,  0.456,   9.21,  136.7,    3.3,    1.1,    6.6,   9.36,    115
2011-07-13 10:07:41,43.084775,-89.38397833, 254.9,25.75,  0.456,   9.21,  136.8,    3.2,    1.1,    6.6,   9.35,  114.8
2011-07-13 10:07:42,43.08482167,-89.38390333, 254.8,25.75,  0.456,   9.21,  136.8,    3.2,      1,    6.5,   9.34,  114.7
2011-07-13 10:07:42,43.08486667,-89.38382833, 254.9,25.74,  0.456,   9.21,  136.7,    3.2,      1,    6.4,   9.33,  114.6
2011-07-13 10:07:44,43.08491167,-89.38375333, 254.9,25.74,  0.456,   9.21,  136.7,    3.1,      1,    6.4,   9.32,  114.4
2011-07-13 10:07:45,43.08495667,-89.38367667,   255,25.73,  0.456,   9.21,  136.6,      3,      1,    6.4,   9.29,  114.1
2011-07-13 10:07:46,43.08500167,-89.3836,   255,25.72,  0.456,   9.21,  136.7,    3.1,      1,    6.3,   9.27,  113.8
2011-07-13 10:07:47,43.08504833,-89.383525,   255,25.7,  0.456,    9.2,  136.6,      3,      1,    6.3,   9.24,  113.4
2011-07-13 10:07:47,43.08509333,-89.38345,   255,25.69,  0.456,    9.2,  136.6,    3.2,      1,    6.3,   9.21,    113
2011-07-13 10:07:49,43.08514167,-89.38337667,   255,25.68,  0.456,    9.2,  136.6,    3.2,      1,    6.3,   9.16,  112.4
2011-07-13 10:07:50,43.08519,-89.383305, 254.9,25.67,  0.456,   9.19,  136.6,      3,      1,    6.3,   9.11,  111.7
2011-07-13 10:07:51,43.08523833,-89.38323333, 254.8,25.65,  0.456,   9.19,  136.6,      3,      1,    6.2,   9.05,    111
2011-07-13 10:07:52,43.08528833,-89.38316333, 254.7,25.64,  0.456,   9.19,  136.6,    2.9,      1,    6.1,      9,  110.3
2011-07-13 10:07:52,43.08533833,-89.38309333, 254.8,25.62,  0.456,   9.19,  136.6,    2.9,      1,    6.3,   8.95,  109.6
2011-07-13 10:07:54,43.08538833,-89.38302333, 254.7,25.61,  0.456,   9.19,  136.6,    2.8,      1,    6.2,   8.89,    109
2011-07-13 10:07:55,43.08544,-89.382955, 254.7,25.6,  0.456,   9.19,  136.5,      3,      1,    6.2,   8.85,  108.4
2011-07-13 10:07:56,43.08549167,-89.38288833, 254.6,25.58,  0.456,   9.19,  136.5,    2.8,      1,    6.1,   8.82,    108
2011-07-13 10:07:57,43.08554333,-89.38282333, 254.6,25.57,  0.456,   9.19,  136.5,    2.7,      1,    6.1,   8.79,  107.5
2011-07-13 10:07:57,43.08559667,-89.38275833, 254.4,25.55,  0.456,   9.19,  136.4,    2.7,    1.1,    6.1,   8.76,  107.2
2011-07-13 10:07:59,43.08565,-89.38269333, 254.3,25.54,  0.456,    9.2,  136.3,    2.8,    1.1,    6.2,   8.75,    107
2011-07-13 10:08:00,43.08570333,-89.38262833, 254.3,25.53,  0.456,    9.2,  136.2,    2.7,    1.1,    6.3,   8.74,  106.9
2011-07-13 10:08:01,43.08575667,-89.38256333, 254.4,25.52,  0.456,   9.21,  136.2,      3,    1.1,    6.3,   8.73,  106.8
2011-07-13 10:08:02,43.08580833,-89.38249833, 254.2,25.51,  0.456,   9.21,  136.3,    2.9,    1.1,    6.4,   8.73,  106.7
2011-07-13 10:08:02,43.08586,-89.38243333, 254.3,25.5,  0.456,   9.21,  136.2,      3,      1,    6.5,   8.73,  106.8
2011-07-13 10:08:04,43.08591167,-89.38236667, 254.2,25.5,  0.456,   9.22,  136.1,    2.9,      1,    6.4,   8.74,  106.9
2011-07-13 10:08:05,43.08596333,-89.38230167, 254.1,25.5,  0.455,   9.22,    136,    2.8,      1,    6.4,   8.75,    107
2011-07-13 10:08:06,43.08601667,-89.38223833, 254.1,25.5,  0.455,   9.22,  136.1,    2.7,      1,    6.3,   8.76,  107.1
2011-07-13 10:08:07,43.08607,-89.382175,   254,25.49,  0.455,   9.22,  136.1,    3.1,    1.1,    6.6,   8.77,  107.3
2011-07-13 10:08:07,43.08612167,-89.38211333,   254,25.49,  0.454,   9.22,  136.1,    3.5,    1.1,    6.5,   8.79,  107.4
2011-07-13 10:08:09,43.08617667,-89.38205167, 253.9,25.49,  0.454,   9.23,    136,    3.5,    1.1,    6.5,    8.8,  107.6
2011-07-13 10:08:10,43.08623,-89.38199167, 253.9,25.49,  0.454,   9.23,    136,    3.5,    1.1,    6.4,   8.82,  107.9
2011-07-13 10:08:11,43.08628667,-89.381935, 253.8,25.49,  0.454,   9.23,    136,    3.7,    1.2,    6.3,   8.84,    108
2011-07-13 10:08:12,43.08634333,-89.38187667, 253.8,25.49,  0.454,   9.23,    136,    3.5,    1.3,    6.2,   8.85,  108.2
2011-07-13 10:08:12,43.0864,-89.38182167, 253.8,25.49,  0.454,   9.23,  135.9,    4.2,    1.3,    6.2,   8.87,  108.5
2011-07-13 10:08:14,43.08645667,-89.38176667, 253.8,25.49,  0.454,   9.23,  135.8,    4.1,    1.3,    6.1,   8.89,  108.7
2011-07-13 10:08:15,43.08651667,-89.381715, 253.8,25.49,  0.454,   9.24,  135.6,    3.9,    1.3,    6.1,    8.9,  108.9
